"cod_master","mes","produzido","frequencia"
"7544",2,6834.31,78
"7544",3,9785.91,142
"7544",4,12422.25,181
"7544",5,10529.93,154
"7544",6,16090.63,218
"7544",7,10442.83,140
"7544",12,959.16,11
"7545",1,3177.19,7
"7545",2,1766.08,8
"7545",3,1560.02,8
"7545",4,1325.84,6
"7545",5,7482.55,11
"7545",6,2396.44,12
"7545",7,2051.00,11
"7547",2,154.25,1
"7547",7,490.62,1
"7551",2,161.18,1
"7559",1,12603.45,46
"7559",2,3463.48,10
"7559",3,6919.18,32
"7559",4,3142.82,21
"7559",5,11181.73,41
"7559",6,7037.60,27
"7559",7,14887.34,44
"7560",1,1014742.66,4782
"7560",2,419630.50,2373
"7560",3,760340.45,4376
"7560",4,640394.00,3778
"7560",5,604165.03,3584
"7560",6,186120.51,1098
"7560",7,403956.71,2532
"7560",12,7769.25,33
"7560.01",1,1081632.77,4825
"7560.01",2,398127.47,2399
"7560.01",3,967718.22,5680
"7560.01",4,842280.82,5047
"7560.01",5,716843.73,4328
"7560.01",6,651280.04,4057
"7560.01",7,954679.92,5507
"7560.01",12,1006.25,3
"7568",1,491.43,1
"7568",3,183.11,1
"7568",4,638.82,1
"7568",6,137.14,1
"7568",7,745.94,2
"7569",1,492.47,2
"7569",2,271.20,1
"7569",3,471.98,1
"7569",4,2194.75,6
"7569",5,357.07,2
"7569",6,1514.81,1
"7569",7,3343.47,7
"7570",2,223.08,1
"7570",3,246.01,1
"7570",4,99.72,1
"7570",5,169.25,1
"7570",7,96.14,1
"7574",1,5879.76,18
"7574",2,2424.50,16
"7574",3,3378.58,21
"7574",4,8926.77,20
"7574",5,7770.62,22
"7574",6,2288.63,13
"7574",7,2626.08,13
"7575",1,525188.90,2185
"7575",2,219173.93,948
"7575",3,511285.02,2531
"7575",4,290793.46,1747
"7575",5,246151.49,1462
"7575",6,315465.70,1695
"7575",7,276237.03,1599
"7579",1,97691.67,437
"7579",2,68197.20,280
"7579",3,31415.56,147
"7579",4,48989.83,223
"7579",5,5169.49,41
"7580",1,396.62,2
"7580",2,504.22,3
"7588",1,55306.35,185
"7588",2,26866.90,101
"7588",3,68799.96,215
"7588",4,48009.40,228
"7588",5,48013.19,211
"7588",6,51748.58,174
"7588",7,65191.06,246
"7590",1,9982.72,51
"7590",2,6256.76,41
"7590",3,10849.52,67
"7590",4,7742.98,48
"7590",5,5595.41,33
"7590",6,4567.87,33
"7590",7,2682.44,17
"7594",5,563.75,1
"7596",1,741.26,3
"7596",2,1171.94,8
"7596",3,909.60,6
"7596",4,296.65,2
"7596",5,3958.05,4
"7596",6,197.81,1
"7596",7,1082.53,5
"7597",3,2733.01,7
"7597",4,3085.56,8
"7597",5,101232.71,375
"7597",6,51992.75,155
"7597",7,20842.91,69
"7599",1,4425.77,19
"7599",2,1560.71,8
"7599",3,6039.73,22
"7599",4,3197.65,21
"7599",5,3320.20,16
"7599",6,1495.00,12
"7599",7,693.20,5
"7603",1,5658.96,19
"7603",2,4478.34,29
"7603",3,2075.97,17
"7603",4,6381.66,44
"7603",5,7344.43,44
"7603",6,3398.67,29
"7603",7,6257.91,48
"7605",1,4257.20,21
"7605",2,4193.84,18
"7605",3,3147.52,24
"7605",4,6012.58,38
"7605",5,9310.18,40
"7605",6,7226.58,43
"7605",7,5204.91,39
"7607",1,8772.98,2
"7607",2,9407.01,4
"7608",2,993.53,1
"7608",3,3326.89,3
"7608",4,1051.88,1
"7608",6,428.32,3
"7608",7,1788.17,1
"7613",1,91059.80,249
"7613",2,55179.95,128
"7613",3,69771.80,195
"7613",4,59551.92,191
"7613",5,54505.07,190
"7613",6,52249.65,233
"7613",7,57279.27,251
"7613",12,209.11,1
"7618",3,2720.83,12
"7618",4,8464.55,40
"7618",5,9448.85,47
"7618",6,1112.03,8
"7618",7,140.63,1
"7619",3,1524.24,1
"7619",5,1257.42,4
"7619",6,118.91,1
"7619",7,134.29,1
"7621",1,4482.47,12
"7621",2,4600.90,7
"7621",3,4692.70,9
"7621",4,2723.07,10
"7621",5,1848.49,10
"7621",6,2066.70,9
"7621",7,5437.23,18
"7623",4,550.81,1
"7625",2,2454.57,6
"7625",3,3040.87,4
"7625",4,781.26,4
"7625",5,7853.15,4
"7625",6,2270.29,8
"7625",7,1963.37,5
"7626",1,6274.26,8
"7626",2,976.99,7
"7626",3,539.81,3
"7626",4,643.31,5
"7626",5,479.91,3
"7626",6,781.87,4
"7626",7,2302.37,6
"7626",12,334.87,1
"7628",1,3243.45,9
"7628",2,86.84,1
"7628",3,963.67,4
"7628",4,90.50,1
"7628",5,1027.06,3
"7628",7,286.36,2
"7629",1,1263.46,4
"7629",2,1055.91,3
"7632",1,2936.77,17
"7632",2,4243.21,20
"7632",3,8033.54,42
"7632",4,8068.41,44
"7632",5,8891.36,48
"7632",6,13922.90,45
"7632",7,9075.36,44
"7636",1,3598.88,14
"7636",2,376.92,3
"7636",3,2695.38,11
"7636",4,3799.96,13
"7636",5,2731.10,13
"7636",6,3249.98,20
"7636",7,3136.64,18
"7637",3,1731.05,2
"7637",7,383.92,1
"7641",1,5922.60,8
"7641",2,5036.42,5
"7641",3,529.34,2
"7641",4,918.08,2
"7641",5,967.14,1
"7641",6,3573.58,6
"7641",7,1133.85,3
"7656",1,3920.84,22
"7656",2,1762.62,11
"7656",3,1671.85,15
"7656",4,974.54,9
"7656",5,4296.60,18
"7656",6,1950.17,14
"7656",7,2384.01,18
"7659",3,314.02,1
"7663",1,36618.50,109
"7663",2,18264.02,75
"7663",3,20314.74,82
"7663",4,18590.24,63
"7663",5,68689.63,77
"7663",6,30769.21,68
"7663",7,18452.41,48
"7669",1,2565.81,12
"7669",2,2136.68,11
"7669",3,1975.52,10
"7669",4,2689.20,15
"7669",5,788.91,4
"7669",6,215.24,2
"7669",7,1981.57,12
"7672",1,1800.58,6
"7672",2,838.46,5
"7672",3,2348.32,10
"7672",4,869.11,5
"7672",5,6862.53,13
"7672",6,1079.88,7
"7672",7,896.80,3
"7672",12,485.64,2
"7674",1,2785.52,11
"7674",2,515.53,4
"7674",3,870.36,6
"7674",4,2937.01,7
"7675",1,1516.71,2
"7678",1,1651.52,3
"7678",2,1357.06,10
"7678",3,1917.68,8
"7678",4,1342.50,9
"7678",5,771.14,4
"7678",6,871.78,3
"7680",1,85.94,1
"7680",3,891.66,1
"7680",4,959.92,1
"7680",5,496.79,2
"7680",6,611.09,1
"7692",1,639.39,2
"7692",2,2520.58,6
"7692",3,257.09,1
"7692",4,1232.56,6
"7695",1,20499.54,36
"7695",2,1974.44,15
"7695",3,7896.32,38
"7695",4,6864.47,26
"7695",5,9966.69,35
"7695",6,10894.55,30
"7695",7,10374.24,34
"7696",1,1547.29,4
"7696",2,5741.65,4
"7696",4,342.42,1
"7699",1,21508.48,5
"7699",2,5886.78,4
"7699",3,14592.39,12
"7699",4,3879.28,9
"7699",5,4200.45,8
"7699",6,10547.81,17
"7699",7,3027.04,19
"7702",1,195.44,1
"7702",2,120.30,1
"7702",5,229.03,1
"7704",1,15458.41,70
"7704",2,5427.13,22
"7704",3,23129.89,67
"7704",4,9885.06,53
"7704",5,7878.44,47
"7704",6,9909.71,46
"7704",7,7264.58,36
"7708",1,3721.35,16
"7708",2,1010.87,3
"7708",3,1732.92,5
"7708",4,866.00,4
"7708",5,1696.29,5
"7708",6,1532.48,6
"7708",7,1356.09,6
"7709",1,1927.24,10
"7709",2,2420.86,6
"7709",3,442.33,3
"7709",4,1416.55,3
"7709",5,522.87,3
"7709",6,425.25,2
"7709",7,511.18,2
"7711",3,243.79,1
"7711",4,893.73,2
"7711",6,151.61,1
"7716",1,827.38,2
"7716",2,109.42,1
"7716",3,855.95,4
"7716",4,136.91,1
"7716",5,955.30,8
"7716",6,6158.04,9
"7716",7,327.00,2
"7717",1,3398.78,12
"7717",2,1699.83,6
"7717",3,997.26,7
"7717",4,1984.20,11
"7717",5,1983.94,12
"7717",6,1905.56,10
"7717",7,1311.45,10
"7718",1,1383588.61,6245
"7718",2,1436761.80,8409
"7718",3,2482760.31,15492
"7718",4,2673092.18,16851
"7718",5,2652169.52,16516
"7718",6,1539723.71,9539
"7718",7,2907161.07,18083
"7718",12,1158.04,4
"7723",1,15717.76,38
"7723",2,2852.24,18
"7723",3,11554.91,49
"7723",4,9660.97,35
"7723",5,3331.21,17
"7723",6,1608.52,10
"7723",7,1159.57,9
"7724",1,3787.83,16
"7726",1,4532.66,13
"7726",2,979.90,6
"7726",3,3568.90,16
"7726",4,2793.94,16
"7726",5,6419.87,18
"7726",6,3504.87,15
"7726",7,2431.94,16
"7733",1,5022.38,11
"7733",2,6357.05,17
"7733",3,13012.05,28
"7733",4,3363.34,19
"7733",5,11626.66,17
"7733",6,3148.76,20
"7733",7,13453.51,31
"7737",1,403.89,2
"7738",1,4436.84,18
"7738",2,988.27,6
"7738",3,1649.00,11
"7738",5,950.62,8
"7738",6,581.04,6
"7738",7,463.01,4
"7739",1,23109.60,72
"7739",2,25919.92,90
"7739",3,29146.19,105
"7739",4,21320.93,100
"7739",5,32989.91,100
"7739",6,16243.41,84
"7739",7,20173.51,97
"7739",12,639.47,2
"7742",1,1035.57,2
"7742",3,159.50,1
"7742",4,665.47,1
"7747",1,1115.48,4
"7747",2,618.23,3
"7747",3,971.96,4
"7747",5,321.19,1
"7747",6,314.28,1
"7747",7,253.73,1
"7749",1,1838.07,8
"7749",2,614.06,5
"7749",3,2299.83,11
"7749",4,2095.82,13
"7749",5,840.98,6
"7749",6,1111.94,6
"7749",7,2189.08,11
"7750",1,5780.20,32
"7750",2,2879.46,17
"7750",3,5331.75,26
"7750",4,3923.50,30
"7750",5,6684.36,33
"7750",6,3723.51,27
"7750",7,3659.38,26
"7751",1,88111.74,327
"7751",2,33589.70,132
"7751",3,57507.67,368
"7751",4,40796.63,263
"7751",5,47984.12,259
"7751",6,42417.48,256
"7751",7,39964.90,271
"7752",1,14172.24,57
"7752",2,7238.46,43
"7752",3,16517.63,73
"7752",4,12562.88,66
"7752",5,12822.87,68
"7752",6,11489.62,61
"7752",7,14813.47,59
"7755",1,5260.14,14
"7755",2,3029.65,8
"7755",3,2385.67,12
"7755",4,3837.42,10
"7755",5,9173.73,16
"7755",6,2408.92,9
"7755",7,1704.07,5
"7760",1,336879.02,1352
"7760",2,176586.10,736
"7760",3,291473.13,1485
"7760",4,268190.44,1455
"7760",5,271440.16,1407
"7760",6,306783.09,1583
"7760",7,374770.59,2178
"7760",12,1140.29,8
"7760.02",1,707.14,2
"7760.02",3,186.99,1
"7760.02",6,822.65,2
"7761",1,923.02,4
"7761",2,1386.12,5
"7761",3,558.56,4
"7761",4,2883.96,5
"7761",5,1823.96,2
"7761",6,926.80,4
"7761",7,1469.01,5
"7762",1,1921.47,10
"7762",2,1322.67,9
"7762",3,4131.79,15
"7762",4,3555.89,13
"7762",5,1791.50,7
"7762",6,5537.38,13
"7762",7,13366.75,10
"7766",2,638.77,9
"7766",3,565.14,7
"7766",4,1665.23,35
"7766",5,2714.08,34
"7766",6,114.21,2
"7767",1,17295.63,67
"7767",2,4878.57,31
"7767",3,10299.17,51
"7767",4,14827.94,65
"7767",5,16176.78,49
"7767",6,7770.33,38
"7767",7,6272.00,23
"7778",1,2742.77,14
"7778",2,1328.44,6
"7778",3,7153.69,23
"7778",4,3744.94,18
"7778",5,1977.46,8
"7778",6,2052.26,12
"7778",7,1956.39,12
"7779",1,4470.22,13
"7779",2,1822.89,3
"7779",3,3472.29,7
"7779",4,1279.11,6
"7779",5,4213.74,7
"7779",6,1439.39,5
"7779",7,6842.37,6
"7788",1,8209.50,23
"7788",2,2508.01,12
"7788",3,6645.80,24
"7788",4,5583.17,21
"7788",5,1900.99,11
"7788",6,10974.79,20
"7788",7,4107.96,13
"7794",7,139.78,1
"7797",1,18008.73,49
"7797",2,13883.42,26
"7797",3,20298.60,63
"7797",4,12457.72,65
"7797",5,13791.94,64
"7797",6,15426.96,69
"7797",7,12765.25,60
"7797",12,154.45,1
"7802",1,5763.98,13
"7813",1,179.91,1
"7813",2,731.78,2
"7813",3,286.92,2
"7813",4,4401.08,6
"7813",5,365.70,3
"7813",6,493.79,4
"7813",7,1506.04,3
"7814",4,118.02,1
"7814",6,286.52,1
"7814",7,92.25,1
"7820",1,1732.20,5
"7820",2,649.68,4
"7820",3,1645.13,8
"7820",4,970.43,6
"7820",5,424.27,3
"7820",6,1638.40,6
"7820",7,6099.23,9
"7821",1,109.62,1
"7821",3,144.81,2
"7821",6,383.43,1
"7824",1,432.47,3
"7824",2,546.90,3
"7824",3,799.09,4
"7824",4,1742.15,8
"7824",5,952.10,4
"7824",6,442.54,2
"7826",1,3779.14,3
"7826",2,1596.76,2
"7826",3,1454.26,3
"7826",4,2207.20,4
"7826",5,580.25,3
"7826",6,710.96,2
"7826",7,2005.90,3
"7827",1,31746.63,131
"7827",2,25511.63,145
"7827",3,24897.31,146
"7827",4,21122.69,129
"7827",5,23476.07,140
"7827",6,27100.97,148
"7827",7,29225.46,151
"7827",12,1109.00,4
"7829",1,88.93,1
"7829",5,227.95,2
"7829",6,1287.18,2
"7829",7,279.59,2
"7831",1,6716.76,26
"7831",2,1015.78,8
"7831",3,1339.34,11
"7831",4,1120.12,8
"7831",5,644.48,6
"7831",6,588.11,6
"7831",7,524.90,6
"7839",1,121840.08,467
"7839",2,86038.69,355
"7839",3,80847.28,460
"7839",4,84606.20,484
"7839",5,82892.20,455
"7839",6,90926.13,474
"7839",7,95882.79,529
"7839",12,1308.40,10
"7842",1,4427.29,24
"7842",2,12045.65,22
"7842",3,1993.16,17
"7842",4,6552.36,24
"7842",5,1428.75,11
"7842",6,8364.13,15
"7842",7,1207.58,10
"7852",1,1562.12,10
"7852",2,501.92,4
"7852",3,1149.92,8
"7852",4,4358.20,16
"7852",5,1408.41,10
"7852",6,5646.34,18
"7852",7,6031.80,16
"7858",1,377.78,2
"7858",2,1310.25,2
"7858",3,463.52,4
"7858",4,585.79,5
"7858",5,1031.71,3
"7858",6,510.79,3
"7858",7,383.50,2
"7862",1,16547.52,54
"7862",2,19687.21,48
"7862",3,22962.79,50
"7862",4,15666.29,63
"7862",5,14839.24,47
"7862",6,14435.14,46
"7862",7,13247.67,43
"7864",1,497.52,3
"7864",2,894.49,3
"7864",3,16485.78,2
"7864",4,196.14,2
"7864",5,509.88,1
"7864",6,127.18,1
"7864",7,336.22,2
"7873",1,141413.64,668
"7873",2,54616.02,306
"7873",3,125729.97,733
"7873",4,96960.96,633
"7873",5,77844.23,526
"7873",6,79547.44,514
"7873",7,88991.85,577
"7876",1,2394.69,10
"7876",2,1543.89,5
"7876",3,982.78,11
"7876",4,795.82,7
"7876",5,411.15,4
"7876",6,1157.43,12
"7876",7,2073.35,11
"7878",1,64.33,1
"7883",1,4050.09,20
"7883",2,530.22,6
"7883",3,3477.22,8
"7883",4,3509.75,16
"7883",5,1090.02,9
"7883",6,217.54,4
"7883",7,764.78,5
"7885",1,462.21,5
"7885",2,124.62,1
"7885",4,186.64,2
"7885",5,229.91,2
"7885",6,422.02,4
"7885",7,123.27,1
"7891",1,54.57,1
"7891",3,1352.09,9
"7891",4,187.36,2
"7891",5,115.02,1
"7900",1,3590.28,5
"7900",2,325.73,1
"7900",3,641.52,2
"7900",4,421.36,2
"7906",1,9935.71,39
"7906",2,5173.38,32
"7906",3,6951.47,33
"7906",4,3944.33,23
"7906",5,8108.84,24
"7906",6,3858.82,24
"7906",7,5921.81,29
"7914",1,4357.07,15
"7914",2,7127.31,9
"7914",3,2946.66,12
"7914",4,3510.95,11
"7914",5,3175.04,7
"7914",6,1778.48,7
"7914",7,1427.41,5
"7914",12,790.50,2
"7917",1,246.56,2
"7923",1,1966.15,2
"7923",2,202.96,1
"7923",3,7133.57,7
"7923",4,290.01,1
"7923",5,3781.90,2
"7923",7,633.67,2
"7925",1,29771.99,94
"7925",2,12656.48,65
"7925",3,14598.94,80
"7925",4,12765.54,86
"7925",5,16508.10,93
"7925",6,11270.36,69
"7925",7,14240.25,89
"7929",1,29073.18,133
"7929",2,17931.67,110
"7929",3,35696.38,176
"7929",4,16152.07,106
"7929",5,11352.73,86
"7929",6,7690.95,50
"7929",7,6304.72,45
"7929",12,154.10,1
"7933",7,375.15,2
"7937",1,181605.69,452
"7937",2,106666.79,208
"7937",3,140343.89,483
"7937",4,136688.65,478
"7937",5,142597.32,433
"7937",6,117347.13,466
"7937",7,162850.84,691
"7937",12,3845.50,3
"7954",1,22131.48,62
"7954",2,18897.45,39
"7954",3,8755.04,41
"7954",4,7733.67,51
"7954",5,6869.75,44
"7954",6,6249.90,39
"7954",7,9585.80,44
"7954",12,177.32,1
"7956",1,156787.33,418
"7956",2,95354.04,206
"7956",3,107082.52,363
"7956",4,82767.66,327
"7956",5,61460.99,195
"7956",6,51680.85,186
"7956",7,64510.90,248
"7956",12,1193.57,6
"7963",1,1031.40,3
"7963",3,310.34,3
"7963",4,200.40,2
"7963",5,368.98,3
"7963",6,585.49,4
"7963",7,405.56,3
"7967",1,18680.67,83
"7967",2,4496.71,23
"7967",3,8395.11,61
"7967",4,6221.25,42
"7967",5,7994.05,62
"7967",6,5904.25,46
"7967",7,5984.03,45
"7968",3,421.42,3
"7968",4,336.02,2
"7968",5,1351.38,5
"7968",6,2180.11,6
"7968",7,1617.29,8
"7975",1,762.98,6
"7975",2,799.46,5
"7975",3,1991.71,13
"7975",4,778.74,8
"7975",6,154.92,1
"7975",7,127.18,2
"7995",1,11432.24,50
"7995",2,5530.08,34
"7995",3,7568.75,33
"7995",4,5309.77,27
"7995",5,6943.61,36
"7995",6,4863.12,31
"7995",7,8405.12,35
"7998",1,1020.95,6
"7998",2,166.30,1
"7998",4,914.34,4
"7998",7,26765.63,1
"8000",6,2140.48,4
"8000",7,1414.96,5
"8003",1,510.16,3
"8003",2,154.67,1
"8003",3,743.28,6
"8003",4,707.26,7
"8003",5,1386.80,8
"8003",6,4827.80,10
"8003",7,2282.07,13
"8012",1,1377.37,3
"8012",3,315.74,1
"8014",1,1168.70,5
"8014",3,945.40,4
"8014",4,478.43,2
"8015",1,41421.65,116
"8015",2,11690.34,34
"8015",3,36505.43,97
"8015",4,27214.11,92
"8015",5,11918.92,50
"8015",6,27493.94,78
"8015",7,6473.19,27
"8016",1,70764.24,200
"8016",2,27750.20,80
"8016",3,90029.35,292
"8016",4,80451.32,280
"8016",5,60609.46,216
"8016",6,65549.19,261
"8016",7,76517.95,319
"8019",1,16931.07,56
"8019",2,10454.04,24
"8019",3,7137.05,21
"8019",4,12476.75,26
"8019",5,12343.36,31
"8019",6,5894.69,19
"8019",7,12205.91,46
"8023",1,418.91,6
"8023",4,83.87,1
"8023",5,343.15,4
"8023",6,497.73,5
"8023",7,105.62,1
"8024",1,23108.41,73
"8024",2,8119.24,38
"8024",3,17333.78,79
"8024",4,13952.63,75
"8024",5,6704.00,44
"8024",6,12448.80,72
"8024",7,22221.98,83
"8026",1,13439.51,82
"8026",2,3498.22,26
"8026",3,14005.26,96
"8026",4,15447.40,76
"8026",5,17776.42,96
"8026",6,13289.83,90
"8026",7,15634.18,98
"8027",1,4049.26,27
"8027",2,2734.73,16
"8027",3,6776.13,44
"8027",4,4776.94,33
"8027",5,5497.52,37
"8027",6,3351.84,24
"8027",7,1083.54,10
"8027",12,67.08,1
"8030",1,6397.57,14
"8030",2,1280.06,7
"8030",3,2585.34,11
"8030",4,2970.05,9
"8030",5,2573.71,10
"8030",6,1531.54,8
"8030",7,2021.58,5
"8033",1,9750.09,55
"8033",2,3940.09,23
"8033",3,9631.15,59
"8033",4,8078.98,47
"8033",5,2517.65,9
"8033",6,557.41,4
"8033",7,755.49,5
"8034",1,8614.60,26
"8034",2,5795.81,10
"8034",3,20397.91,20
"8034",4,5119.93,34
"8034",5,5503.03,23
"8034",6,5394.85,19
"8034",7,4520.33,29
"8039",2,526.93,4
"8039",3,1813.46,6
"8039",4,310.82,3
"8039",5,151.45,1
"8039",6,570.14,2
"8039",7,422.37,5
"8040",1,207.72,2
"8040",2,2299.03,2
"8040",3,970.06,1
"8040",4,1570.00,1
"8040",5,683.73,1
"8040",6,1211.50,2
"8040",7,3305.61,3
"8045",1,346534.94,1579
"8045",2,130647.82,706
"8045",3,240236.94,1441
"8045",4,216627.96,1282
"8045",5,221982.64,1360
"8045",6,195900.31,1125
"8045",7,280251.14,1644
"8052",1,4374.66,14
"8052",2,3014.66,11
"8052",3,9685.77,25
"8052",4,7881.49,24
"8052",5,8485.24,12
"8052",6,3639.59,12
"8052",7,6596.41,24
"8061",1,12237.52,52
"8061",2,31930.92,198
"8061",3,28954.80,233
"8061",4,52868.64,420
"8061",5,17677.36,139
"8061",6,25528.60,168
"8061",7,6347.48,54
"8070",1,58862.56,237
"8070",2,53467.85,158
"8070",3,72406.12,320
"8070",4,56945.24,272
"8070",5,39659.94,245
"8070",6,42561.57,235
"8070",7,47272.88,262
"8070",12,334.82,2
"8073",1,7636.46,38
"8073",2,5032.16,18
"8073",3,8834.49,43
"8073",4,4995.64,29
"8073",5,5395.96,23
"8073",6,10984.33,43
"8073",7,8106.39,31
"8076",1,84679.99,338
"8076",2,46054.92,202
"8076",3,107547.88,400
"8076",4,97211.34,413
"8076",5,56198.86,255
"8076",6,78335.00,362
"8076",7,91400.49,461
"8078",1,18302.25,44
"8078",2,2124.16,13
"8078",3,5579.76,28
"8078",4,4609.91,24
"8078",5,4067.53,24
"8078",6,8000.99,32
"8078",7,7338.63,34
"8078",12,122.84,1
"8079",4,137.82,1
"8079",5,34.89,1
"8080",1,39957.19,150
"8080",2,14600.05,92
"8080",3,24912.70,142
"8080",4,29439.80,144
"8080",5,27070.01,131
"8080",6,31564.79,145
"8080",7,28433.84,149
"8080",12,276.49,1
"8091",1,932.21,3
"8091",3,185.30,1
"8091",4,167.21,1
"8091",5,124.45,1
"8091",6,231.72,1
"8091",7,293.31,2
"8096",1,5354.29,3
"8096",2,102.42,1
"8096",5,1456.93,1
"8101",1,494986.79,2276
"8101",2,148248.89,809
"8101",3,264302.05,1574
"8101",4,310204.22,1839
"8101",5,261900.35,1607
"8101",6,326077.37,1904
"8101",7,415567.84,2455
"8102",1,1213.40,6
"8102",2,165.26,1
"8102",3,3267.73,5
"8102",4,185.42,2
"8102",5,3278.37,4
"8102",6,951.20,4
"8113",1,31198.51,165
"8113",2,15155.73,93
"8113",3,51385.13,305
"8113",4,41803.91,278
"8113",5,24518.06,143
"8113",6,16027.71,96
"8113",7,36733.36,227
"8114",1,4282.52,12
"8114",2,846.95,5
"8114",3,1364.18,10
"8114",4,2926.73,14
"8114",5,3016.65,16
"8114",6,6645.97,29
"8114",7,6551.75,37
"8114",12,181.58,1
"8117",1,13386.17,29
"8117",2,3662.35,12
"8117",3,2418.21,9
"8117",4,3902.65,19
"8117",5,1350.56,8
"8117",6,1023.87,4
"8117",7,2815.22,15
"8124",1,3641.02,12
"8124",2,3776.23,5
"8124",3,1141.65,8
"8124",4,4140.78,14
"8124",5,949.47,7
"8124",6,3521.08,16
"8124",7,1571.01,10
"8127",1,5336.28,28
"8127",2,2422.38,17
"8127",3,3798.24,19
"8127",4,2924.11,17
"8127",5,1900.86,14
"8127",6,2845.62,15
"8127",7,1807.38,14
"8127",12,145.05,1
"8130",1,8170.77,36
"8130",2,2571.88,11
"8130",3,4668.64,28
"8130",4,3884.13,19
"8130",5,4883.08,21
"8130",6,2980.65,19
"8130",7,4838.30,21
"8136",1,5440.80,28
"8136",2,6628.28,21
"8136",3,10492.87,34
"8136",4,9927.46,35
"8136",5,6359.49,26
"8136",6,6991.96,30
"8136",7,9351.81,28
"8150",1,646.34,4
"8150",2,317.22,3
"8150",3,486.45,4
"8150",4,253.39,2
"8150",5,259.51,2
"8150",6,467.75,3
"8150",7,505.33,4
"8171",1,7315.76,31
"8171",2,2805.25,16
"8171",3,5283.72,33
"8171",4,6401.77,36
"8171",5,3801.55,23
"8171",6,3860.99,22
"8171",7,11837.02,21
"8173",1,4131.13,19
"8173",2,5088.21,14
"8173",3,5085.09,18
"8173",4,14423.72,11
"8173",5,4884.49,24
"8173",6,9050.67,21
"8173",7,6799.07,28
"8173",12,422.46,1
"8177",1,1139.73,5
"8177",2,179.35,2
"8177",3,1372.25,5
"8177",4,430.12,4
"8177",6,279.40,3
"8177",7,218.95,1
"8183",1,19746.70,126
"8183",2,10893.45,73
"8183",3,12091.18,109
"8183",4,12364.50,93
"8183",5,8432.50,65
"8183",6,1199.21,6
"8183",7,260.78,2
"8183",12,132.96,1
"8184",1,3706.25,7
"8184",2,154.84,1
"8184",3,1848.69,12
"8184",4,1805.32,11
"8184",5,91.82,1
"8184",6,646.44,2
"8191",1,48.65,1
"8191",2,392.98,2
"8191",5,285.12,1
"8191",7,370.62,2
"8198",1,9948.35,42
"8198",2,11299.17,33
"8198",3,10503.04,40
"8198",4,10523.77,30
"8198",5,8101.89,21
"8198",6,4256.60,24
"8198",7,11013.06,44
"8202",1,13163.25,48
"8202",2,3314.17,22
"8202",3,6373.56,52
"8202",4,10201.52,59
"8202",5,10682.70,42
"8202",6,5514.01,31
"8202",7,11212.15,51
"8205",1,473.47,3
"8205",2,1163.99,9
"8205",3,911.15,7
"8205",4,632.89,5
"8205",5,528.88,5
"8205",6,186.18,1
"8205",7,787.32,7
"8210",1,2352.97,2
"8210",6,226.27,1
"8211",2,291.24,2
"8211",3,473.41,3
"8211",4,1667.76,10
"8211",5,3510.24,14
"8211",6,3777.41,16
"8211",7,768.93,4
"8214",3,538.85,2
"8214",4,587.08,1
"8218",1,5912.63,8
"8218",2,173.54,1
"8218",3,1630.74,11
"8218",4,1223.03,4
"8218",5,3839.09,6
"8218",6,354.82,2
"8218",7,1739.87,6
"8219",1,3778.06,10
"8219",2,252.12,2
"8219",3,216.08,3
"8219",4,917.21,4
"8219",5,2128.19,8
"8219",6,1382.70,6
"8219",7,996.09,6
"8220",5,331.66,1
"8220",6,238.57,1
"8226",1,579.56,2
"8226",2,107.21,1
"8226",3,678.58,5
"8226",4,477.71,4
"8226",6,210.65,2
"8226",7,142.18,1
"8234",3,168.34,1
"8235",1,13555.22,15
"8235",2,947.27,5
"8235",3,2215.28,8
"8235",4,2410.90,10
"8235",5,3359.02,8
"8235",6,2626.22,5
"8235",7,4436.44,12
"8243",1,9801.39,13
"8243",2,422.55,3
"8243",3,1308.21,3
"8243",4,263.09,2
"8243",5,285.09,2
"8243",6,6132.46,5
"8243",7,9745.86,7
"8246",1,2200.28,3
"8246",3,1129.28,5
"8246",4,714.32,5
"8246",5,1364.45,5
"8246",6,2052.88,9
"8246",7,590.67,4
"8247",1,118.16,1
"8247",3,92.92,1
"8247",4,103.02,1
"8247",5,243.97,2
"8247",6,96.26,1
"8247",7,98.16,1
"8248",1,625.41,3
"8248",2,248.55,1
"8248",3,201.14,2
"8248",4,182.79,2
"8248",5,262.59,2
"8248",6,108.98,1
"8250",1,534.78,3
"8250",2,1098.71,3
"8250",3,1150.39,7
"8250",4,16822.76,5
"8250",5,612.47,4
"8250",6,1453.59,7
"8250",7,1534.90,4
"8255",2,1272.01,1
"8255",3,1990.87,2
"8255",4,1449.46,1
"8255",5,110.16,1
"8255",6,100.63,1
"8262",3,109.34,1
"8263",1,32491.39,148
"8263",2,45971.65,201
"8263",3,44275.79,290
"8263",4,52638.70,286
"8263",5,57961.89,358
"8263",6,56286.95,363
"8263",7,57004.55,304
"8271",1,5511.93,19
"8271",2,1685.85,8
"8271",3,13049.01,31
"8271",4,4985.97,18
"8271",5,12068.54,33
"8271",6,9362.28,13
"8271",7,2833.65,17
"8273",2,77.20,1
"8279",1,153.23,1
"8279",2,101.43,1
"8288",1,5464.13,22
"8288",2,5658.38,25
"8288",3,6742.88,19
"8288",4,14736.66,93
"8288",5,4876.33,34
